Frame,Tiempo(s),GT_Region,Gesto,Confianza(%),Modo,Confirmado,Region,X_norm,Y_norm,Modo_grounding,Hands_fiable
4633,86.9711,superior-derecha,Sí,100,full,Sí,superior-derecha,0.738,0,raycast,No
4634,86.9901,superior-derecha,Sí,100,full,Sí,superior-derecha,0.7593,0,raycast,No
4635,87.0088,superior-derecha,Sí,100,full,Sí,superior-derecha,0.7484,0,raycast,No
4636,87.0264,superior-derecha,Sí,100,full,Sí,superior-derecha,0.7292,0,raycast,No
4637,87.045,superior-derecha,Sí,100,full,Sí,superior-derecha,0.7223,0,raycast,No
4638,87.0628,superior-derecha,Sí,100,full,Sí,superior-derecha,0.7341,0,raycast,No
4639,87.0821,superior-derecha,Sí,100,full,Sí,superior-derecha,0.7302,0,raycast,No
4640,87.099,superior-derecha,Sí,100,full,Sí,superior-derecha,0.7312,0,raycast,No
4641,87.118,superior-derecha,Sí,100,full,Sí,superior-derecha,0.7465,0,raycast,No
4642,87.1364,superior-derecha,Sí,100,full,Sí,superior-derecha,0.7586,0,raycast,No
4643,87.1551,superior-derecha,Sí,100,full,Sí,superior-derecha,0.7546,0,raycast,No
4644,87.1734,superior-derecha,Sí,100,full,Sí,superior-derecha,0.7587,0,raycast,No
4645,87.1928,superior-derecha,Sí,100,full,Sí,superior-derecha,0.7412,0,raycast,No
4646,87.2128,superior-derecha,Sí,100,full,Sí,superior-derecha,0.7495,0,raycast,No
4647,87.2305,superior-derecha,Sí,100,full,Sí,superior-derecha,0.7538,0,raycast,No
4648,87.2487,superior-derecha,Sí,100,full,Sí,superior-derecha,0.7576,0,raycast,No
4649,87.268,superior-derecha,Sí,100,full,Sí,superior-derecha,0.7629,0,raycast,No
4650,87.2884,superior-derecha,Sí,100,full,Sí,superior-derecha,0.7401,0,raycast,No
4651,87.3071,superior-derecha,Sí,100,full,Sí,superior-derecha,0.7552,0,raycast,No
4652,87.3251,superior-derecha,Sí,100,full,Sí,superior-derecha,0.7629,0,raycast,No
4653,87.3439,superior-derecha,Sí,100,full,Sí,superior-derecha,0.773,0,raycast,No
4873,90.919,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1797,0.5093,fingertip,Sí
4874,90.936,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1792,0.5107,fingertip,Sí
4875,90.9557,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1794,0.5128,fingertip,Sí
4876,90.9785,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.179,0.5131,fingertip,Sí
4877,90.9992,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1785,0.5137,fingertip,Sí
4878,91.0189,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1779,0.5104,fingertip,Sí
4879,91.0372,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1774,0.5133,fingertip,Sí
4880,91.0559,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1767,0.5118,fingertip,Sí
4881,91.075,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.177,0.5137,fingertip,Sí
4882,91.0938,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1763,0.5137,fingertip,Sí
4883,91.1143,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1772,0.5148,fingertip,Sí
