Frame,Tiempo(s),GT_Region,Gesto,Confianza(%),Modo,Confirmado,Region,X_norm,Y_norm,Modo_grounding,Hands_fiable
3740,126.0408,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1934,0,raycast,No
3741,126.0565,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1935,0,raycast,No
3742,126.0684,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1951,0,raycast,No
3743,126.0797,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1947,0,raycast,No
3744,126.0917,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.195,0,raycast,No
3745,126.1058,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1967,0,raycast,No
3746,126.118,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1971,0,raycast,No
3747,126.1296,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1956,0,raycast,No
3748,126.1419,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1936,0,raycast,No
3749,126.1547,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1927,0,raycast,No
3750,126.1678,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1916,0,raycast,No
3751,126.1825,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1911,0,raycast,No
3752,126.1979,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1909,0,raycast,No
3753,126.2151,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.189,0,raycast,No
3754,126.2399,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1932,0,raycast,No
3755,126.2646,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1938,0,raycast,No
3756,126.284,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1926,0,raycast,No
3757,126.3016,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1924,0,raycast,No
3758,126.318,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.192,0,raycast,No
3759,126.332,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1913,0,raycast,No
3760,126.348,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1916,0,raycast,No
3761,126.3626,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1907,0,raycast,No
3762,126.3763,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1907,0,raycast,No
3763,126.3898,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1904,0,raycast,No
3764,126.4039,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1878,0,raycast,No
3765,126.4164,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1865,0,raycast,No
3766,126.4289,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1862,0,raycast,No
3767,126.4418,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.185,0,raycast,No
3768,126.4544,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1847,0,raycast,No
3769,126.4666,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1941,0,raycast,No
3770,126.4806,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1972,0,raycast,No
3771,126.4939,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.2003,0,raycast,No
3772,126.5071,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.2005,0,raycast,No
3773,126.5214,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1967,0,raycast,No
3774,126.5343,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1993,0,raycast,No
3775,126.5473,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1993,0,raycast,No
3776,126.5602,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1985,0,raycast,No
3777,126.5736,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1971,0,raycast,No
3778,126.5885,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.209,0,raycast,No
3779,126.6014,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.2105,0,raycast,No
3780,126.6144,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.2123,0,raycast,No
3781,126.6262,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.2118,0,raycast,No
3782,126.639,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.2117,0,raycast,No
3783,126.6531,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.2076,0,raycast,No
3784,126.6663,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.2041,0,raycast,No
3785,126.6801,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1998,0,raycast,No
3786,126.6935,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1971,0,raycast,No
3787,126.707,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1945,0,raycast,No
3788,126.7204,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.194,0,raycast,No
3789,126.7324,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1901,0,raycast,No
3790,126.7466,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1883,0,raycast,No
3791,126.7604,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1902,0,raycast,No
3792,126.7727,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1888,0,raycast,No
3793,126.7873,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1878,0,raycast,No
3794,126.7998,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1869,0,raycast,No
3795,126.8132,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1849,0,raycast,No
3796,126.8259,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1845,0,raycast,No
3797,126.838,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1842,0,raycast,No
3798,126.851,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1811,0,raycast,No
3799,126.8643,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1804,0,raycast,No
3800,126.8772,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1799,0,raycast,No
3801,126.8907,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1798,0,raycast,No
3802,126.904,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1794,0,raycast,No
3803,126.9167,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1787,0,raycast,No
3804,126.9319,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1793,0,raycast,No
3805,126.9441,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1793,0,raycast,No
3806,126.9594,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1799,0,raycast,No
3807,126.9707,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1796,0,raycast,No
3808,126.9827,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1788,0,raycast,No
3809,126.9953,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1795,0,raycast,No
3810,127.0074,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1781,0,raycast,No
3811,127.0219,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1776,0,raycast,No
3812,127.0344,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1779,0,raycast,No
3813,127.048,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1765,0,raycast,No
3814,127.0599,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1767,0,raycast,No
3815,127.0728,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1737,0,raycast,No
3816,127.0851,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1729,0,raycast,No
3817,127.0978,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1722,0,raycast,No
3818,127.1121,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1734,0,raycast,No
3819,127.1266,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1775,0,raycast,No
3820,127.1389,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1778,0,raycast,No
3821,127.1516,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1781,0,raycast,No
